"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"result.151",-0.118032190941337,0.987495916391446,0.0863558521113647,-0.0947945922983147,0.990098890963751,0.0642853081474332,13.979891070184,-0.26644890151352,0.971686764053905,0.153038168604553,151
"result.152",-0.107219593302398,0.988639267219355,0.0775536544253665,-0.741723645141016,0.922937077784403,0.212907755831962,2.34972362903764,-0.277303758446115,0.97053409306225,0.155335958305455,152
"result.154",-0.114008832855288,0.98797690606297,0.0815188477992114,-0.222016340792715,0.976601184411881,0.105021456745724,3.47604375478646,-0.272219791477925,0.971066919448268,0.153849029859719,154
"result.155",-0.097373653559748,0.990094419703866,0.0647269350214902,-0.11246548116166,0.988076290721961,0.0823734554646744,4.84386551654693,-0.267532109750739,0.971570874624226,0.152954036605143,155
"result.156",-0.0986623768965768,0.9896307890723,0.0733493703141407,-0.101437339445006,0.989404151247016,0.0838851266151601,3.29131613376442,-0.265463334008517,0.971784458319686,0.1523753913568,156
"result.157",-0.214488912366859,0.977417311960782,0.112205740234619,-0.281786303693038,0.970780707203122,0.135754833584825,2.19525053399844,-0.269404493411057,0.971369378862824,0.15269487828053,157
"result.159",-0.10140830781906,0.989366704439069,0.0756484684837834,-0.113695061921706,0.988088684030424,0.0771702451274288,6.79244598804225,-0.278259994767086,0.970430097061679,0.155631698209699,159
"result.164",-0.169049687839645,0.982188843590534,0.0950260421055028,-0.305530332522162,0.968191467860887,0.147487214490451,2.40631258939123,-0.271961946257567,0.971094288438068,0.154146518013702,164
"result.165",-0.39447774274826,0.958642803539231,0.149792242677853,-0.145876809192044,0.984671966849217,0.100234244426513,3.18295216357447,-0.25558385153377,0.972828340490718,0.14870379878447,165
"result.166",-0.138498856132654,0.985501148942526,0.0816314790583672,-0.132511276557632,0.986049158142176,0.0917465890657107,2.48770021317536,-0.270401249529255,0.97126543861214,0.153375084809459,166
"result.169",-0.108274204408253,0.988587190944374,0.0695411854532175,-0.0968519710596741,0.990096873940877,0.0757748599603692,2.45069852277678,-0.277249467578448,0.970546156112863,0.156033109892096,169
"result.170",-0.0954738366837767,0.990098869650636,0.0567908050257004,-0.105329603970382,0.989031392444201,0.0953680100967694,2.23117547375339,-0.273810888913093,0.970904996450888,0.154975230601894,170
"result.171",-0.11115883283522,0.988221956646232,0.0843300704570121,-0.104069656740589,0.989102890338153,0.0692675772952525,9.71664405400383,-0.277564628401403,0.97050660318824,0.155397508491589,171
"result.172",-0.0940101601652832,0.99009895875329,0.0610017493798744,-0.147926144690995,0.98456895996353,0.136860499423729,2.11793200218656,-0.268533443853421,0.971462296098714,0.153132658911596,172
"result.173",-0.106995120849879,0.988585439292572,0.0758442873883962,-0.187227007300049,0.980404770789953,0.102507809101635,4.18731879946938,-0.264520311387821,0.971888772789387,0.152232705992169,173
"result.175",-0.190947004821031,0.979921773219502,0.0982296002730879,-0.440896942771854,0.954139733079952,0.170727942195888,3.8697331011962,-0.266410670989783,0.971695240156174,0.152080487041407,175
"result.180",-0.134771700410229,0.985706468471634,0.0873954485869463,-0.563583816592166,0.941296577277755,0.185289992849241,2.24942583178741,-0.264420115771979,0.971903076633071,0.151936919562146,180
"result.181",-0.0958254572157837,0.990098991234906,0.0633482776256723,-0.155439391454767,0.983618901656226,0.091961623724859,7.24469367687623,-0.271459225766939,0.971145975648319,0.153601561327661,181
"result.183",-0.0941291268830239,0.990098731558197,0.0721195284453127,-0.345745695913933,0.963875267506938,0.179256744914131,2.24382973408681,-0.261906537988287,0.97216629936582,0.151046278420787,183
"result.184",-8.58545031280209,0.115632971673746,0.695902750413639,-0.118634045319714,0.987636970626731,0.0682419848950007,5.63095499409452,-0.274553952497651,0.970822387545832,0.154985656019132,184
"result.185",-0.156741301165108,0.983542367216031,0.0931880705642917,-0.101768709146131,0.989329741700883,0.0831514009929797,2.62426250423401,-0.271606628453509,0.971140207657079,0.154215512782307,185
"result.186",-0.095639555524772,0.990098993550685,0.0571937887189575,-0.124865512131122,0.986860844150626,0.0864090522183364,3.08446180155294,-0.261405980946211,0.97221445776836,0.150743935281789,186
"result.187",-0.142605347302127,0.984966756798051,0.0846638347346304,-0.14173301985419,0.98505976071307,0.143087925264944,2.15405856274677,-0.269119415360144,0.971411319472118,0.153210947598665,187
"result.188",-0.132007204334536,0.986147879214841,0.0846130922803747,-0.141669447901253,0.985104134886294,0.0921487733481284,4.34036949248421,-0.262908495599563,0.972059112980628,0.150951914352371,188
"result.189",-0.0945753931698732,0.990098957887018,0.0737424082367667,-0.162424448546673,0.983039531836486,0.102204551560795,2.21643313561568,-0.261432368532896,0.972216054776774,0.151312638785004,189
"result.190",-0.121526694412424,0.98721522117523,0.0817137762064277,-0.0979231081150397,0.989690672715149,0.0754235343107446,3.18746861555339,-0.277391261610893,0.970521471432382,0.155736381167919,190
"result.191",-0.141000010995865,0.985264119098879,0.083045399055948,-0.096402860620653,0.989844189218309,0.0670006443191081,11.2661515328143,-0.277701258366837,0.97048688261683,0.154915870545189,191
"result.192",-0.107188969696812,0.988812704451187,0.0656227005293961,-0.094514086922002,0.990098964743662,0.0559513100905488,10.249638551658,-0.272928580581463,0.970996483160286,0.154382169661502,192
"result.194",-0.0947262909284388,0.990091468610404,0.074792046737207,-0.293130636064996,0.969409998157283,0.130773686142507,3.06540367706305,-0.284593584749024,0.969758443991447,0.15758828475651,194
"result.195",-0.113076784018818,0.987935971609063,0.0888680209386541,-0.257789329516685,0.973129242244369,0.166938213146494,2.17939425504157,-0.262875173671258,0.97206415262454,0.15113583661516,195
"result.197",-0.108680223739815,0.988459018355614,0.0737281662513201,-0.213708808219616,0.977726096845954,0.108842464282309,3.41748865662429,-0.27721968832277,0.970535579262193,0.155505021173085,197
"result.198",-0.0977166597597209,0.989699813427067,0.0740210264343475,-0.0960717457508928,0.990098798254515,0.0611249938502033,9.87512489392608,-0.261019100194247,0.972251814598608,0.150609366946274,198
"result.199",-0.148192845637906,0.984475508853378,0.0732100944244585,-0.328017112438986,0.96581385669677,0.156587195180481,2.19825333091396,-0.266858055622651,0.971632562943048,0.152446981617301,199
